date,rainfall,temperature_2m,humidity,dewpoint_2m,apparent_temperature,pressure,precipitation
1966-07-29,0.0,29.320833333333336,61.083333333333336,20.754166666666663,31.683333333333334,1002.3208333333332,0.0
1966-07-30,0.0,30.416666666666668,54.708333333333336,19.7875,32.141666666666666,1001.1791666666668,2.0
1966-07-31,0.0,31.366666666666664,48.41666666666666,18.73333333333333,32.49583333333333,1000.2416666666668,0.0
1966-08-01,0.0,32.56666666666667,44.66666666666666,18.491666666666667,34.125,1001.4833333333332,0.2
1966-08-02,0.0,32.541666666666664,46.91666666666666,19.254166666666663,34.77916666666667,1002.1458333333334,0.0
1966-08-03,0.0,32.00833333333333,52.083333333333336,19.841666666666665,35.12083333333333,1002.4166666666666,1.7000000000000002
1966-08-04,0.0,29.9625,66.16666666666667,22.21666666666667,34.4,1002.0208333333334,8.8
1966-08-05,0.6037173271179199,29.558333333333334,67.66666666666667,22.27916666666667,33.65833333333333,1001.2958333333332,17.8
1966-08-06,13.67260456085205,29.14583333333333,70.875,22.683333333333334,33.22083333333333,1001.475,0.3
1966-08-07,7.066829681396484,30.27083333333333,60.79166666666666,21.5,33.42916666666667,1001.6625,0.0
1966-08-08,0.0,29.741666666666664,66.83333333333333,22.4125,33.770833333333336,1001.9458333333332,0.7
1966-08-09,0.16858571767807,30.004166666666663,64.83333333333333,22.1875,34.02916666666667,1002.4166666666666,0.5
1966-08-10,0.0,30.379166666666663,61.54166666666666,21.5625,34.25,1001.85,2.7
1966-08-11,0.0,29.0125,70.66666666666667,22.416666666666668,33.22083333333333,1001.425,4.0
1966-08-12,3.643521070480346,28.4375,76.91666666666667,23.4125,33.204166666666666,1002.2125,14.9
1966-08-13,8.20785140991211,27.929166666666664,80.33333333333333,23.84166666666667,32.87083333333333,1000.9916666666668,11.1
1966-08-14,20.484973907470703,27.179166666666664,85.66666666666667,24.454166666666666,32.7,999.9416666666666,4.6
1966-08-15,0.0,27.9875,79.54166666666667,23.9125,33.237500000000004,1000.8875,10.0
1966-08-16,38.27262496948242,27.691666666666663,81.91666666666667,24.09583333333333,32.9125,1002.5083333333332,13.9
1966-08-17,4.278316020965576,27.429166666666664,83.33333333333333,24.1625,32.541666666666664,1002.5083333333332,35.1
1966-08-18,0.0,27.78333333333333,84.20833333333333,24.7,33.391666666666666,1001.5833333333334,20.2
1966-08-19,0.0,28.47083333333333,76.45833333333333,23.675,33.300000000000004,1000.6583333333332,1.5
1966-08-20,3.815361499786377,27.866666666666664,80.95833333333333,23.975,32.800000000000004,1001.8875,9.9
1966-08-21,71.11009216308594,28.066666666666663,82.66666666666667,24.541666666666668,33.75833333333333,1001.8291666666668,5.9
1966-08-22,0.869171142578125,28.04583333333333,83.0,24.65,33.82083333333333,1001.9125,21.2
1966-08-23,11.747535705566406,27.6,83.75,24.3875,33.2,1001.5916666666668,19.1
1966-08-24,7.013930797576904,26.98333333333333,85.83333333333333,24.254166666666663,32.208333333333336,1002.6208333333334,2.4
1966-08-25,0.0,27.304166666666664,78.375,23.1375,31.791666666666668,1003.7583333333332,9.5
1966-08-26,0.6116132736206055,27.09166666666667,80.33333333333333,23.075,31.8,1003.05,12.5
1966-08-27,0.8038879632949829,27.03333333333333,81.91666666666667,23.46666666666667,31.60833333333333,1003.9708333333332,2.6
1966-08-28,12.049878120422363,26.1875,83.16666666666667,23.02083333333333,30.683333333333334,1004.6,2.7
1966-08-29,1.023911952972412,26.4625,82.75,23.15833333333333,30.816666666666663,1003.1958333333332,0.4
1966-08-30,0.0,26.683333333333334,84.16666666666667,23.625,31.35833333333333,1002.6916666666666,2.3000000000000003
1966-08-31,9.90727424621582,27.329166666666666,75.91666666666667,22.60833333333333,31.133333333333336,1003.575,4.3
1966-09-01,0.0,27.45833333333333,78.5,23.2,31.7375,1003.5,0.3
1966-09-02,4.700764656066895,27.47083333333333,73.75,22.320833333333336,30.77083333333333,1002.8458333333332,1.8
1966-09-03,1.6453694105148315,25.616666666666664,84.25,22.7125,29.1,1001.625,2.3000000000000003
1966-09-04,0.7528800368309021,26.441666666666663,80.875,22.825,30.120833333333334,1000.7583333333332,0.0
1966-09-05,0.0,26.866666666666664,75.75,22.17083333333333,30.245833333333334,1000.6416666666668,0.1
1966-09-06,0.0,27.84166666666667,77.875,23.46666666666667,32.608333333333334,1002.5708333333332,0.5
1966-09-07,0.0,27.65,78.625,23.491666666666664,32.416666666666664,1003.9,0.9
1966-09-08,0.0,28.554166666666664,75.70833333333333,23.59166666666667,33.52916666666667,1003.9083333333332,0.1
1966-09-09,0.0,28.27083333333333,76.54166666666667,23.5125,33.391666666666666,1004.2208333333332,0.6
1966-09-10,0.0,27.8,77.5,23.266666666666666,32.5125,1004.6583333333332,3.0
1966-09-11,1.9887394905090328,27.15,78.33333333333333,22.804166666666664,31.241666666666664,1004.5875,3.7
1966-09-12,35.48881149291992,27.883333333333336,69.08333333333333,21.59583333333333,31.245833333333334,1003.2708333333334,0.1
1966-09-13,0.0,28.0875,72.83333333333333,22.45,32.454166666666666,1002.8708333333334,0.0
1966-09-14,0.0,27.758333333333336,80.5,23.816666666666663,33.204166666666666,1004.4333333333334,3.3
1966-09-15,0.0,27.633333333333336,80.75,23.804166666666664,32.94166666666667,1005.5375,6.6
1966-09-16,0.0,27.125,83.54166666666667,23.933333333333334,32.770833333333336,1004.4583333333334,4.0
1966-09-17,0.0,26.90833333333333,83.54166666666667,23.725,32.50833333333333,1003.7625,14.9
1966-09-18,0.0,26.525,85.33333333333333,23.70833333333333,31.73333333333333,1004.9166666666666,10.7
1966-09-19,0.0,26.916666666666668,84.20833333333333,23.891666666666666,32.36666666666667,1006.7166666666668,10.7
