TIME,LONGITUDE,LATITUDE,RAINFALL,time,lon,lat,rf
1976-08-24,79.5,12.0,0.0,,,,
1976-08-25,79.5,12.0,0.0,,,,
1976-08-26,79.5,12.0,0.0,,,,
1976-08-27,79.5,12.0,0.0,,,,
1976-08-28,79.5,12.0,0.0,,,,
1976-08-29,79.5,12.0,0.0,,,,
1976-08-30,79.5,12.0,0.519649088382721,,,,
1976-08-31,79.5,12.0,0.0,,,,
1976-09-01,79.5,12.0,0.0,,,,
1976-09-02,79.5,12.0,0.0,,,,
1976-09-03,79.5,12.0,17.300811767578125,,,,
1976-09-04,79.5,12.0,0.0,,,,
1976-09-05,79.5,12.0,0.0,,,,
1976-09-06,79.5,12.0,0.0,,,,
1976-09-07,79.5,12.0,8.16738510131836,,,,
1976-09-08,79.5,12.0,9.789790153503418,,,,
1976-09-09,79.5,12.0,7.884322643280029,,,,
1976-09-10,79.5,12.0,0.0,,,,
1976-09-11,79.5,12.0,0.15763269364833832,,,,
1976-09-12,79.5,12.0,0.0,,,,
1976-09-13,79.5,12.0,0.0,,,,
1976-09-14,79.5,12.0,0.0,,,,
1976-09-15,79.5,12.0,1.8651965856552124,,,,
1976-09-16,79.5,12.0,6.236729145050049,,,,
1976-09-17,79.5,12.0,3.2235794067382812,,,,
1976-09-18,79.5,12.0,0.30398935079574585,,,,
1976-09-19,79.5,12.0,0.0,,,,
1976-09-20,79.5,12.0,0.0,,,,
1976-09-21,79.5,12.0,0.0,,,,
1976-09-22,79.5,12.0,0.0,,,,
1976-09-23,79.5,12.0,0.0,,,,
1976-09-24,79.5,12.0,17.99284553527832,,,,
1976-09-25,79.5,12.0,22.007322311401367,,,,
1976-09-26,79.5,12.0,5.329036712646484,,,,
1976-09-27,79.5,12.0,0.0,,,,
1976-09-28,79.5,12.0,5.174474716186523,,,,
1976-09-29,79.5,12.0,0.0,,,,
1976-09-30,79.5,12.0,0.0,,,,
1976-10-01,79.5,12.0,0.0,,,,
1976-10-02,79.5,12.0,0.0,,,,
1976-10-03,79.5,12.0,0.0,,,,
1976-10-04,79.5,12.0,0.0,,,,
1976-10-05,79.5,12.0,0.0,,,,
1976-10-06,79.5,12.0,2.0760974884033203,,,,
1976-10-07,79.5,12.0,0.0,,,,
1976-10-08,79.5,12.0,20.615158081054688,,,,
1976-10-09,79.5,12.0,1.6275634765625,,,,
1976-10-10,79.5,12.0,2.7899866104125977,,,,
1976-10-11,79.5,12.0,2.003077745437622,,,,
1976-10-12,79.5,12.0,0.0,,,,
1976-10-13,79.5,12.0,0.0,,,,
1976-10-14,79.5,12.0,0.0,,,,
1976-10-15,79.5,12.0,58.08324432373047,,,,
1976-10-16,79.5,12.0,76.11602020263672,,,,
1976-10-17,79.5,12.0,35.60686492919922,,,,
1976-10-18,79.5,12.0,12.613778114318848,,,,
1976-10-19,79.5,12.0,10.993571281433105,,,,
1976-10-20,79.5,12.0,2.2261135578155518,,,,
1976-10-21,79.5,12.0,0.0,,,,
1976-10-22,79.5,12.0,0.0,,,,
1976-10-23,79.5,12.0,0.0,,,,
1976-10-24,79.5,12.0,0.0,,,,
1976-10-25,79.5,12.0,0.0,,,,
1976-10-26,79.5,12.0,0.0,,,,
1976-10-27,79.5,12.0,0.0,,,,
1976-10-28,79.5,12.0,0.0,,,,
1976-10-29,79.5,12.0,0.0,,,,
1976-10-30,79.5,12.0,0.0,,,,
1976-10-31,79.5,12.0,0.0,,,,
1976-11-01,79.5,12.0,2.895632266998291,,,,
1976-11-02,79.5,12.0,3.4044291973114014,,,,
1976-11-03,79.5,12.0,0.0,,,,
1976-11-04,79.5,12.0,0.0,,,,
1976-11-05,79.5,12.0,0.23383796215057373,,,,
1976-11-06,79.5,12.0,11.99003791809082,,,,
1976-11-07,79.5,12.0,12.506904602050781,,,,
1976-11-08,79.5,12.0,32.413604736328125,,,,
1976-11-09,79.5,12.0,40.56644058227539,,,,
1976-11-10,79.5,12.0,5.204433441162109,,,,
1976-11-11,79.5,12.0,25.077749252319336,,,,
1976-11-12,79.5,12.0,38.475547790527344,,,,
1976-11-13,79.5,12.0,45.89997863769531,,,,
1976-11-14,79.5,12.0,21.316984176635742,,,,
1976-11-15,79.5,12.0,37.72677993774414,,,,
1976-11-16,79.5,12.0,0.49105966091156006,,,,
1976-11-17,79.5,12.0,4.152194976806641,,,,
1976-11-18,79.5,12.0,7.169495582580566,,,,
1976-11-19,79.5,12.0,6.8422932624816895,,,,
1976-11-20,79.5,12.0,51.050323486328125,,,,
1976-11-21,79.5,12.0,28.90835189819336,,,,
1976-11-22,79.5,12.0,5.989400863647461,,,,
1976-11-23,79.5,12.0,2.6141953468322754,,,,
1976-11-24,79.5,12.0,18.715959548950195,,,,
1976-11-25,79.5,12.0,33.23983383178711,,,,
1976-11-26,79.5,12.0,1.1647288799285889,,,,
1976-11-27,79.5,12.0,0.0,,,,
1976-11-28,79.5,12.0,0.0,,,,
1976-11-29,79.5,12.0,0.0,,,,
1976-11-30,79.5,12.0,2.5488336086273193,,,,
1976-12-01,79.5,12.0,5.019606113433838,,,,
1976-12-02,79.5,12.0,0.0,,,,
1976-12-03,79.5,12.0,1.2983496189117432,,,,
1976-12-04,79.5,12.0,14.229425430297852,,,,
1976-12-05,79.5,12.0,1.6778684854507446,,,,
1976-12-06,79.5,12.0,0.0,,,,
1976-12-07,79.5,12.0,0.0,,,,
1976-12-08,79.5,12.0,44.2027587890625,,,,
1976-12-09,79.5,12.0,0.0,,,,
1976-12-10,79.5,12.0,0.0,,,,
1976-12-11,79.5,12.0,11.472278594970703,,,,
1976-12-12,79.5,12.0,1.6633732318878174,,,,
1976-12-13,79.5,12.0,0.0,,,,
1976-12-14,79.5,12.0,0.0,,,,
1976-12-15,79.5,12.0,0.0,,,,
1976-12-16,79.5,12.0,0.0,,,,
1976-12-17,79.5,12.0,1.1691898107528687,,,,
1976-12-18,79.5,12.0,0.0,,,,
1976-12-19,79.5,12.0,7.318192958831787,,,,
1976-12-20,79.5,12.0,0.0,,,,
1976-12-21,79.5,12.0,13.59604549407959,,,,
1976-12-22,79.5,12.0,2.64339542388916,,,,
1976-12-23,79.5,12.0,32.98357009887695,,,,
1976-12-24,79.5,12.0,0.0,,,,
1976-12-25,79.5,12.0,0.0,,,,
1976-12-26,79.5,12.0,0.0,,,,
1976-12-27,79.5,12.0,0.0,,,,
1976-12-28,79.5,12.0,0.0,,,,
1976-12-29,79.5,12.0,0.0,,,,
1976-12-30,79.5,12.0,0.0,,,,
1976-12-31,79.5,12.0,0.0,,,,
1977-01-01,79.5,12.0,0.0,,,,
1977-01-02,79.5,12.0,0.0,,,,
1977-01-03,79.5,12.0,0.24552983045578003,,,,
1977-01-04,79.5,12.0,0.49105966091156006,,,,
1977-01-05,79.5,12.0,0.0,,,,
1977-01-06,79.5,12.0,0.0,,,,
1977-01-07,79.5,12.0,0.0,,,,
1977-01-08,79.5,12.0,0.0,,,,
1977-01-09,79.5,12.0,0.0,,,,
1977-01-10,79.5,12.0,0.0,,,,
1977-01-11,79.5,12.0,0.0,,,,
1977-01-12,79.5,12.0,0.0,,,,
1977-01-13,79.5,12.0,0.0,,,,
1977-01-14,79.5,12.0,0.0,,,,
1977-01-15,79.5,12.0,0.0,,,,
1977-01-16,79.5,12.0,0.0,,,,
1977-01-17,79.5,12.0,0.0,,,,
1977-01-18,79.5,12.0,0.0,,,,
1977-01-19,79.5,12.0,0.0,,,,
1977-01-20,79.5,12.0,0.0,,,,
1977-01-21,79.5,12.0,0.0,,,,
1977-01-22,79.5,12.0,0.0,,,,
1977-01-23,79.5,12.0,0.0,,,,
1977-01-24,79.5,12.0,13.819785118103027,,,,
1977-01-25,79.5,12.0,0.0,,,,
1977-01-26,79.5,12.0,0.0,,,,
1977-01-27,79.5,12.0,0.0,,,,
1977-01-28,79.5,12.0,0.0,,,,
1977-01-29,79.5,12.0,0.0,,,,
1977-01-30,79.5,12.0,0.0,,,,
1977-01-31,79.5,12.0,0.0,,,,
1977-02-01,79.5,12.0,0.0,,,,
1977-02-02,79.5,12.0,0.0,,,,
1977-02-03,79.5,12.0,0.0,,,,
1977-02-04,79.5,12.0,0.0,,,,
1977-02-05,79.5,12.0,0.0,,,,
1977-02-06,79.5,12.0,0.0,,,,
1977-02-07,79.5,12.0,0.0,,,,
1977-02-08,79.5,12.0,0.0,,,,
1977-02-09,79.5,12.0,0.0,,,,
1977-02-10,79.5,12.0,0.0,,,,
1977-02-11,79.5,12.0,0.0,,,,
1977-02-12,79.5,12.0,0.0,,,,
1977-02-13,79.5,12.0,0.0,,,,
1977-02-14,79.5,12.0,0.0,,,,
1977-02-15,79.5,12.0,0.0,,,,
1977-02-16,79.5,12.0,0.0,,,,
1977-02-17,79.5,12.0,0.14030277729034424,,,,
1977-02-18,79.5,12.0,0.6811736226081848,,,,
1977-02-19,79.5,12.0,0.37414073944091797,,,,
1977-02-20,79.5,12.0,0.0,,,,
1977-02-21,79.5,12.0,0.0,,,,
1977-02-22,79.5,12.0,0.0,,,,
1977-02-23,79.5,12.0,0.0,,,,
1977-02-24,79.5,12.0,0.0,,,,
1977-02-25,79.5,12.0,0.0,,,,
1977-02-26,79.5,12.0,0.0,,,,
1977-02-27,79.5,12.0,0.0,,,,
1977-02-28,79.5,12.0,0.0,,,,
1977-03-01,79.5,12.0,0.0,,,,
1977-03-02,79.5,12.0,0.0,,,,
1977-03-03,79.5,12.0,0.0,,,,
1977-03-04,79.5,12.0,0.0,,,,
1977-03-05,79.5,12.0,0.0,,,,
1977-03-06,79.5,12.0,0.0,,,,
1977-03-07,79.5,12.0,0.0,,,,
1977-03-08,79.5,12.0,0.0,,,,
1977-03-09,79.5,12.0,0.0,,,,
1977-03-10,79.5,12.0,0.0,,,,
1977-03-11,79.5,12.0,0.0,,,,
1977-03-12,79.5,12.0,0.0,,,,
1977-03-13,79.5,12.0,0.0,,,,
1977-03-14,79.5,12.0,0.0,,,,
1977-03-15,79.5,12.0,0.0,,,,
1977-03-16,79.5,12.0,0.0,,,,
1977-03-17,79.5,12.0,0.0,,,,
1977-03-18,79.5,12.0,0.0,,,,
1977-03-19,79.5,12.0,0.0,,,,
1977-03-20,79.5,12.0,0.0,,,,
1977-03-21,79.5,12.0,0.0,,,,
1977-03-22,79.5,12.0,0.0,,,,
1977-03-23,79.5,12.0,0.0,,,,
1977-03-24,79.5,12.0,0.0,,,,
1977-03-25,79.5,12.0,0.0,,,,
1977-03-26,79.5,12.0,0.0,,,,
1977-03-27,79.5,12.0,0.0,,,,
1977-03-28,79.5,12.0,0.0,,,,
1977-03-29,79.5,12.0,0.0,,,,
1977-03-30,79.5,12.0,0.0,,,,
1977-03-31,79.5,12.0,0.0,,,,
1977-04-01,79.5,12.0,0.0,,,,
1977-04-02,79.5,12.0,0.0,,,,
1977-04-03,79.5,12.0,0.0,,,,
1977-04-04,79.5,12.0,0.0,,,,
1977-04-05,79.5,12.0,0.0,,,,
1977-04-06,79.5,12.0,0.0,,,,
1977-04-07,79.5,12.0,0.0,,,,
1977-04-08,79.5,12.0,0.0,,,,
1977-04-09,79.5,12.0,0.0,,,,
1977-04-10,79.5,12.0,0.0,,,,
1977-04-11,79.5,12.0,0.0,,,,
1977-04-12,79.5,12.0,0.0,,,,
1977-04-13,79.5,12.0,0.0,,,,
1977-04-14,79.5,12.0,0.0,,,,
1977-04-15,79.5,12.0,0.0,,,,
1977-04-16,79.5,12.0,0.0,,,,
1977-04-17,79.5,12.0,0.0,,,,
1977-04-18,79.5,12.0,0.0,,,,
1977-04-19,79.5,12.0,0.0,,,,
1977-04-20,79.5,12.0,0.0,,,,
1977-04-21,79.5,12.0,0.0,,,,
1977-04-22,79.5,12.0,0.0,,,,
1977-04-23,79.5,12.0,0.0,,,,
1977-04-24,79.5,12.0,0.0,,,,
1977-04-25,79.5,12.0,0.0,,,,
1977-04-26,79.5,12.0,3.2579972743988037,,,,
1977-04-27,79.5,12.0,0.0,,,,
1977-04-28,79.5,12.0,0.0,,,,
1977-04-29,79.5,12.0,0.0,,,,
1977-04-30,79.5,12.0,0.0,,,,
1977-05-01,79.5,12.0,0.0,,,,
1977-05-02,79.5,12.0,0.0,,,,
1977-05-03,79.5,12.0,0.0,,,,
1977-05-04,79.5,12.0,0.0,,,,
1977-05-05,79.5,12.0,0.0,,,,
1977-05-06,79.5,12.0,2.0760974884033203,,,,
1977-05-07,79.5,12.0,8.99642276763916,,,,
1977-05-08,79.5,12.0,0.0,,,,
1977-05-09,79.5,12.0,2.168142557144165,,,,
1977-05-10,79.5,12.0,6.659404754638672,,,,
1977-05-11,79.5,12.0,3.7591753005981445,,,,
1977-05-12,79.5,12.0,0.0,,,,
1977-05-13,79.5,12.0,0.0,,,,
1977-05-14,79.5,12.0,0.0,,,,
1977-05-15,79.5,12.0,0.0,,,,
1977-05-16,79.5,12.0,0.0,,,,
1977-05-17,79.5,12.0,0.0,,,,
1977-05-18,79.5,12.0,0.0,,,,
1977-05-19,79.5,12.0,0.0,,,,
1977-05-20,79.5,12.0,0.0,,,,
1977-05-21,79.5,12.0,0.0,,,,
1977-05-22,79.5,12.0,0.0,,,,
1977-05-23,79.5,12.0,0.0,,,,
1977-05-24,79.5,12.0,3.2579972743988037,,,,
1977-05-25,79.5,12.0,0.0,,,,
1977-05-26,79.5,12.0,1.9765359163284302,,,,
1977-05-27,79.5,12.0,1.7888603210449219,,,,
1977-05-28,79.5,12.0,0.0,,,,
1977-05-29,79.5,12.0,0.0,,,,
1977-05-30,79.5,12.0,0.3546735346317291,,,,
1977-05-31,79.5,12.0,0.0,,,,
1977-06-01,79.5,12.0,0.7656444907188416,,,,
1977-06-02,79.5,12.0,1.5475486516952515,,,,
1977-06-03,79.5,12.0,0.0,,,,
1977-06-04,79.5,12.0,0.0,,,,
1977-06-05,79.5,12.0,0.0,,,,
1977-06-06,79.5,12.0,0.2448936253786087,,,,
1977-06-07,79.5,12.0,2.6063976287841797,,,,
1977-06-08,79.5,12.0,2.019958257675171,,,,
1977-06-09,79.5,12.0,0.0,,,,
1977-06-10,79.5,12.0,8.99642276763916,,,,
1977-06-11,79.5,12.0,0.12948398292064667,,,,
1977-06-12,79.5,12.0,3.583796739578247,,,,
1977-06-13,79.5,12.0,2.41388201713562,,,,
1977-06-14,79.5,12.0,37.721778869628906,,,,
1977-06-15,79.5,12.0,12.468476295471191,,,,
1977-06-16,79.5,12.0,4.7058210372924805,,,,
1977-06-17,79.5,12.0,0.0,,,,
1977-06-18,79.5,12.0,0.0,,,,
1977-06-19,79.5,12.0,0.0,,,,
1977-06-20,79.5,12.0,0.0,,,,
1977-06-21,79.5,12.0,0.0,,,,
1977-06-22,79.5,12.0,0.0,,,,
1977-06-23,79.5,12.0,0.0,,,,
1977-06-24,79.5,12.0,0.0,,,,
1977-06-25,79.5,12.0,0.22518955171108246,,,,
1977-06-26,79.5,12.0,2.2805979251861572,,,,
1977-06-27,79.5,12.0,0.0,,,,
1977-06-28,79.5,12.0,0.0,,,,
1977-06-29,79.5,12.0,0.49628183245658875,,,,
1977-06-30,79.5,12.0,13.581221580505371,,,,
1977-07-01,79.5,12.0,3.3220443725585938,,,,
1977-07-02,79.5,12.0,0.0,,,,
1977-07-03,79.5,12.0,0.0,,,,
1977-07-04,79.5,12.0,0.0,,,,
1977-07-05,79.5,12.0,0.0,,,,
1977-07-06,79.5,12.0,0.0,,,,
1977-07-07,79.5,12.0,0.0,,,,
1977-07-08,79.5,12.0,0.0,,,,
1977-07-09,79.5,12.0,0.0,,,,
1977-07-10,79.5,12.0,0.0,,,,
1977-07-11,79.5,12.0,0.0,,,,
1977-07-12,79.5,12.0,0.0,,,,
1977-07-13,79.5,12.0,0.0,,,,
1977-07-14,79.5,12.0,0.0,,,,
1977-07-15,79.5,12.0,0.0,,,,
